GLAM Project
NASA/GSFC/GIMMS
USDA/FAS/IPAD
Created on 2023-02-06 04:17:33 UTC

DB VERSION,v11
SAT,Terra EOS AM
PRODUCT,MODIS NDVI 8-day
MEAN,2001-2021
MASK,MOD44W_2009_land
SHAPE,ADM
ID(s),38806
MAX SAMPLE COUNT,11799633

ORDINAL DATE,START DATE,END DATE,SOURCE,SAMPLE VALUE,SAMPLE COUNT,MEAN VALUE,MEAN COUNT,ANOM VALUE,MIN VALUE,MAX VALUE
2002-217,2002-08-05,2002-08-12,STD,0.700,7954767,0.720,11799625,-0.020,0.650,0.766
2002-225,2002-08-13,2002-08-20,STD,0.694,9246064,0.723,11799629,-0.029,0.664,0.765
2002-233,2002-08-21,2002-08-28,STD,0.695,10518580,0.725,11799633,-0.030,0.674,0.766
2002-241,2002-08-29,2002-09-05,STD,0.685,11141094,0.716,11799633,-0.031,0.679,0.762
2002-249,2002-09-06,2002-09-13,STD,0.673,10825031,0.707,11799633,-0.034,0.667,0.753
2002-257,2002-09-14,2002-09-21,STD,0.669,11096061,0.697,11799633,-0.028,0.653,0.731
2002-265,2002-09-22,2002-09-29,STD,0.648,11151099,0.687,11799633,-0.039,0.648,0.718
2002-273,2002-09-30,2002-10-07,STD,0.645,9402180,0.670,11799633,-0.025,0.645,0.719
2002-281,2002-10-08,2002-10-15,STD,0.631,11389265,0.654,11799633,-0.023,0.629,0.694
2002-289,2002-10-16,2002-10-23,STD,0.613,10355515,0.635,11799633,-0.022,0.601,0.683
2002-297,2002-10-24,2002-10-31,STD,0.591,10825882,0.622,11799633,-0.031,0.580,0.672
2002-305,2002-11-01,2002-11-08,STD,0.558,10323946,0.595,11799633,-0.037,0.537,0.647
2002-313,2002-11-09,2002-11-16,STD,0.535,11421003,0.569,11799633,-0.034,0.499,0.624
2002-321,2002-11-17,2002-11-24,STD,0.511,11707604,0.537,11799633,-0.026,0.469,0.587
2002-329,2002-11-25,2002-12-02,STD,0.461,11671539,0.507,11799633,-0.046,0.429,0.582
2002-337,2002-12-03,2002-12-10,STD,0.419,11054841,0.471,11799633,-0.052,0.398,0.551
2002-345,2002-12-11,2002-12-18,STD,0.406,11035264,0.440,11799633,-0.034,0.378,0.535
2002-353,2002-12-19,2002-12-26,STD,0.377,11728855,0.405,11799633,-0.028,0.344,0.501
2002-361,2002-12-27,2003-01-03,STD,0.358,11772856,0.381,11799633,-0.023,0.331,0.481
2003-001,2003-01-01,2003-01-08,STD,0.335,11795849,0.365,11799633,-0.030,0.320,0.446
2003-009,2003-01-09,2003-01-16,STD,0.310,11798655,0.346,11799633,-0.036,0.299,0.430
2003-017,2003-01-17,2003-01-24,STD,0.309,11783538,0.334,11799633,-0.025,0.299,0.399
2003-025,2003-01-25,2003-02-01,STD,0.311,11765394,0.324,11799633,-0.013,0.285,0.394
2003-033,2003-02-02,2003-02-09,STD,0.287,11799480,0.317,11799633,-0.030,0.267,0.389
2003-041,2003-02-10,2003-02-17,STD,0.289,11780549,0.313,11799633,-0.024,0.280,0.370
2003-049,2003-02-18,2003-02-25,STD,0.298,11644627,0.312,11799633,-0.014,0.270,0.371
2003-057,2003-02-26,2003-03-05,STD,0.299,11215033,0.311,11799633,-0.012,0.267,0.364
2003-065,2003-03-06,2003-03-13,STD,0.291,11786523,0.318,11799633,-0.027,0.236,0.364
2003-073,2003-03-14,2003-03-21,STD,0.296,10868324,0.323,11799633,-0.027,0.273,0.373
2003-081,2003-03-22,2003-03-29,STD,0.306,10824252,0.326,11799633,-0.020,0.262,0.390
2003-089,2003-03-30,2003-04-06,STD,0.323,11776867,0.345,11799633,-0.022,0.296,0.402
2003-097,2003-04-07,2003-04-14,STD,0.312,10920018,0.360,11799633,-0.048,0.285,0.415
2003-105,2003-04-15,2003-04-22,STD,0.312,7464808,0.374,11799633,-0.062,0.306,0.453
2003-113,2003-04-23,2003-04-30,STD,0.353,10517208,0.398,11799633,-0.045,0.336,0.478
2003-121,2003-05-01,2003-05-08,STD,0.389,11741655,0.428,11799633,-0.039,0.361,0.538
2003-129,2003-05-09,2003-05-16,STD,0.402,10936253,0.468,11799633,-0.066,0.397,0.608
2003-137,2003-05-17,2003-05-24,STD,0.434,11290270,0.501,11799633,-0.067,0.386,0.612
2003-145,2003-05-25,2003-06-01,STD,0.473,8635594,0.543,11799633,-0.070,0.473,0.630
2003-153,2003-06-02,2003-06-09,STD,0.519,10054565,0.568,11799633,-0.049,0.484,0.653
2003-161,2003-06-10,2003-06-17,STD,0.566,9316820,0.589,11799633,-0.023,0.503,0.650
2003-169,2003-06-18,2003-06-25,STD,0.598,9219929,0.620,11799633,-0.022,0.550,0.690
2003-177,2003-06-26,2003-07-03,STD,0.624,9638668,0.651,11799621,-0.027,0.562,0.769
2003-185,2003-07-04,2003-07-11,STD,0.664,6998313,0.671,11799622,-0.007,0.590,0.738
2003-193,2003-07-12,2003-07-19,STD,0.680,7505985,0.683,11799633,-0.003,0.612,0.772
